ULN,First Name,Last Name,Date of Birth,UKPRN,Academic year,Core code,Specialism code(s)
9400001778,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1778,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1778,12011981,99999902,{AcademicYear},77777777,70000002
9400001779,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1779,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1779,12011981,99999902,{AcademicYear},77777777,70000002
9400001780,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1780,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1780,12011981,99999902,{AcademicYear},77777777,70000002
9400001781,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1781,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1781,12011981,99999902,{AcademicYear},77777777,70000002
9400001782,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1782,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1782,12011981,99999902,{AcademicYear},77777777,70000002
9400001783,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1783,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1783,12011981,99999902,{AcademicYear},77777777,70000002
9400001784,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1784,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1784,12011981,99999902,{AcademicYear},77777777,70000002
9400001785,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1785,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1785,12011981,99999902,{AcademicYear},77777777,70000002
9400001786,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1786,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1786,12011981,99999902,{AcademicYear},77777777,70000002
9400001787,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1787,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1787,12011981,99999902,{AcademicYear},77777777,70000002
9400001788,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1788,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1788,12011981,99999902,{AcademicYear},77777777,70000002
9400001789,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1789,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1789,12011981,99999902,{AcademicYear},77777777,70000002
9400001790,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1790,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1790,12011981,99999902,{AcademicYear},77777777,70000002
9400001791,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1791,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1791,12011981,99999902,{AcademicYear},77777777,70000002
9400001792,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1792,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1792,12011981,99999902,{AcademicYear},77777777,70000002
9400001793,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1793,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1793,12011981,99999902,{AcademicYear},77777777,70000002
9400001794,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1794,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1794,12011981,99999902,{AcademicYear},77777777,70000002
9400001795,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1795,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1795,12011981,99999902,{AcademicYear},77777777,70000002
9400001796,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1796,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1796,12011981,99999902,{AcademicYear},77777777,70000002
9400001797,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1797,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1797,12011981,99999902,{AcademicYear},77777777,70000002
9400001798,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1798,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1798,12011981,99999902,{AcademicYear},77777777,70000002
9400001799,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1799,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1799,12011981,99999902,{AcademicYear},77777777,70000002
9400001800,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1800,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1800,12011981,99999902,{AcademicYear},77777777,70000002
9400001801,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1801,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1801,12011981,99999902,{AcademicYear},77777777,70000002
9400001802,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1802,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1802,12011981,99999902,{AcademicYear},77777777,70000002
9400001803,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1803,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1803,12011981,99999902,{AcademicYear},77777777,70000002
9400001804,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1804,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1804,12011981,99999902,{AcademicYear},77777777,70000002
9400001805,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1805,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1805,12011981,99999902,{AcademicYear},77777777,70000002
9400001806,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1806,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1806,12011981,99999902,{AcademicYear},77777777,70000002
9400001807,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1807,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1807,12011981,99999902,{AcademicYear},77777777,70000002
9400001808,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1808,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1808,12011981,99999902,{AcademicYear},77777777,70000002
9400001809,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1809,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1809,12011981,99999902,{AcademicYear},77777777,70000002
9400001810,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1810,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1810,12011981,99999902,{AcademicYear},77777777,70000002
9400001811,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1811,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1811,12011981,99999902,{AcademicYear},77777777,70000002
9400001812,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1812,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1812,12011981,99999902,{AcademicYear},77777777,70000002
9400001813,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1813,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1813,12011981,99999902,{AcademicYear},77777777,70000002
9400001814,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1814,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1814,12011981,99999902,{AcademicYear},77777777,70000002
9400001815,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1815,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1815,12011981,99999902,{AcademicYear},77777777,70000002
9400001816,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1816,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1816,12011981,99999902,{AcademicYear},77777777,70000002
9400001817,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1817,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1817,12011981,99999902,{AcademicYear},77777777,70000002
9400001818,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1818,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1818,12011981,99999902,{AcademicYear},77777777,70000002
9400001819,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1819,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1819,12011981,99999902,{AcademicYear},77777777,70000002
9400001820,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1820,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1820,12011981,99999902,{AcademicYear},77777777,70000002
9400001821,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1821,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1821,12011981,99999902,{AcademicYear},77777777,70000002
9400001822,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1822,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1822,12011981,99999902,{AcademicYear},77777777,70000002
9400001823,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1823,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1823,12011981,99999902,{AcademicYear},77777777,70000002
9400001824,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1824,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1824,12011981,99999902,{AcademicYear},77777777,70000002
9400001825,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1825,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test1825,12011981,99999902,{AcademicYear},77777777,70000002
